company_permalink,company_name,company_category_code,company_country_code,company_state_code,company_region,company_city,investor_permalink,investor_name,investor_category_code,investor_country_code,investor_state_code,investor_region,investor_city,funding_round_type,funded_at,funded_year,raised_amount_usd
/company/fanbridge,FanBridge,games_video,USA,NY,New York,New York,/financial-organization/ff-angel-llc,FF Angel LLC,,USA,CA,SF Bay,San Francisco,angel,2009-03-01,2009,350000
/company/amicus,Amicus,nonprofit,USA,NY,New York,New York,/financial-organization/ff-angel-llc,FF Angel LLC,,USA,CA,SF Bay,San Francisco,series-a,2012-11-13,2012,3200000
/company/clearpath-immigration,Clearpath Immigration,other,USA,NY,New York,New York,/financial-organization/ff-venture-capital,ff Venture Capital,,USA,NY,New York,New York,series-a,2010-01-04,2010,1285000
/company/howaboutwe,HowAboutWe,web,USA,NY,New York,Brooklyn,/financial-organization/ff-venture-capital,ff Venture Capital,,USA,NY,New York,New York,series-a,2010-09-01,2010,3100000
/company/transactis,Transactis,software,USA,NY,Charlotte,Charlotte,/financial-organization/ff-venture-capital,ff Venture Capital,,USA,NY,New York,New York,series-b,2010-11-29,2010,7000000
/company/voxy,Voxy,education,USA,NY,New York,NYC,/financial-organization/ff-venture-capital,ff Venture Capital,,USA,NY,New York,New York,angel,2010-12-21,2010,600000
/company/thinknear,ThinkNear,advertising,USA,NY,New York,New York,/financial-organization/ff-venture-capital,ff Venture Capital,,USA,NY,New York,New York,series-a,2011-08-13,2011,1630000
/company/kohort,Kohort,social,USA,NY,New York,New York,/financial-organization/ff-venture-capital,ff Venture Capital,,USA,NY,New York,New York,series-a,2011-04-04,2011,3000000
/company/voxy,Voxy,education,USA,NY,New York,NYC,/financial-organization/ff-venture-capital,ff Venture Capital,,USA,NY,New York,New York,series-a,2011-07-10,2011,2800000
/company/contently,Contently,enterprise,USA,NY,New York,New York,/financial-organization/ff-venture-capital,ff Venture Capital,,USA,NY,New York,New York,series-a,2012-01-08,2012,2000000
/company/howaboutwe,HowAboutWe,web,USA,NY,New York,Brooklyn,/financial-organization/ff-venture-capital,ff Venture Capital,,USA,NY,New York,New York,series-b,2011-11-01,2011,15000000
/company/voxy,Voxy,education,USA,NY,New York,NYC,/financial-organization/ff-venture-capital,ff Venture Capital,,USA,NY,New York,New York,series-a,2012-03-26,2012,4000000
/company/centzy,Centzy,ecommerce,USA,NY,New York,New York,/financial-organization/ff-venture-capital,ff Venture Capital,,USA,NY,New York,New York,angel,2011-12-28,2011,800000
/company/movableink,MovableInk,advertising,USA,NY,New York,New York,/financial-organization/ff-venture-capital,ff Venture Capital,,USA,NY,New York,New York,series-a,2011-07-13,2011,1300000
/company/appycouple,Appy Couple,web,USA,NY,New York,New York,/financial-organization/ff-venture-capital,ff Venture Capital,,USA,NY,New York,New York,angel,2012-10-20,2012,1200000
/company/moveline,Moveline,web,USA,NY,New York,New York,/financial-organization/ff-venture-capital,ff Venture Capital,,USA,NY,New York,New York,series-a,2012-10-31,2012,1500000
/company/adcade,Adcade,advertising,USA,NY,New York,New York,/financial-organization/ff-venture-capital,ff Venture Capital,,USA,NY,New York,New York,series-a,2012-11-01,2012,1500000
/company/centzy,Centzy,ecommerce,USA,NY,New York,New York,/financial-organization/ff-venture-capital,ff Venture Capital,,USA,NY,New York,New York,series-a,2013-03-27,2013,1600000
/company/movableink,MovableInk,advertising,USA,NY,New York,New York,/financial-organization/ff-venture-capital,ff Venture Capital,,USA,NY,New York,New York,series-b,2013-05-08,2013,11000000
/company/payz-inc,"Payz, Inc.",ecommerce,USA,NY,New York,New York,/financial-organization/ff-venture-capital,ff Venture Capital,,USA,NY,New York,New York,series-a,2009-05-26,2009,
/company/clearpath-immigration,Clearpath Immigration,other,USA,NY,New York,New York,/financial-organization/ff-venture-capital,ff Venture Capital,,USA,NY,New York,New York,series-b,2011-01-07,2011,1063440
/company/clearpath-immigration,Clearpath Immigration,other,USA,NY,New York,New York,/financial-organization/ff-venture-capital,ff Venture Capital,,USA,NY,New York,New York,venture,2012-08-24,2012,200000
/company/clearpath-immigration,Clearpath Immigration,other,USA,NY,New York,New York,/financial-organization/ff-venture-capital,ff Venture Capital,,USA,NY,New York,New York,series-b,2011-12-30,2011,
/company/transactis,Transactis,software,USA,NY,Charlotte,Charlotte,/financial-organization/ff-venture-capital,ff Venture Capital,,USA,NY,New York,New York,series-a,2009-12-14,2009,
/company/plated,Plated,ecommerce,USA,NY,New York,New York,/financial-organization/ff-venture-capital,ff Venture Capital,,USA,NY,New York,New York,angel,2013-05-09,2013,1400000
/company/clearpath-immigration,Clearpath Immigration,other,USA,NY,New York,New York,/financial-organization/ff-venture-capital,ff Venture Capital,,USA,NY,New York,New York,angel,2013-05-09,2013,1148667
/company/track,Track,,USA,NY,New York,New York,/financial-organization/ff-venture-capital,ff Venture Capital,,USA,NY,New York,New York,series-a,2009-06-17,2009,
/company/howaboutwe,HowAboutWe,web,USA,NY,New York,Brooklyn,/financial-organization/ff-venture-capital,ff Venture Capital,,USA,NY,New York,New York,series-b,2013-09-25,2013,4200000
/company/imagen-biotech,Imagen Biotech,biotech,USA,NY,New York,New York,/financial-organization/fidelity-biosciences,Fidelity Biosciences,,USA,MA,Boston,Cambridge,series-a,2011-10-19,2011,40000000
/company/liazon,Liazon,enterprise,USA,NY,Buffalo,Buffalo,/financial-organization/fidelity-biosciences,Fidelity Biosciences,,USA,MA,Boston,Cambridge,series-c+,2012-04-24,2012,18200000
/company/stylesight,Stylesight,fashion,USA,NY,New York,NEW YORK,/financial-organization/fidelity-ventures,Fidelity Ventures,,USA,MA,Boston,Boston,series-a,2008-09-03,2008,16000000
/company/teliris,Teliris,public_relations,USA,NY,New York,New York,/financial-organization/fidelity-ventures,Fidelity Ventures,,USA,MA,Boston,Boston,venture,2009-02-09,2009,11000000
/company/marketgid,MarketGid,advertising,USA,NY,New York - Other,,/financial-organization/finam,FINAM Global,,RUS,,Moscow,Moscow,series-a,2007-05-01,2007,
/company/wimba,Wimba,software,USA,NY,New York,New York,/financial-organization/first-analysis,First Analysis,,USA,IL,Chicago,Chicago,series-a,2006-11-30,2006,10000000
/company/hello-health,Hello Health,medical,USA,NY,New York,New York,/financial-organization/first-generation-capital,First Generation Capital,,,,unknown,,venture,2012-11-26,2012,11500000
/company/jingle-networks,Jingle Networks,mobile,USA,NY,New York,New York,/financial-organization/first-round-capital,First Round Capital,,USA,CA,SF Bay,San Francisco,series-a,2005-12-01,2005,5000000
/company/yieldex,Yieldex,advertising,USA,NY,New York,New York,/financial-organization/first-round-capital,First Round Capital,,USA,CA,SF Bay,San Francisco,series-c+,2011-09-01,2011,
/company/jingle-networks,Jingle Networks,mobile,USA,NY,New York,New York,/financial-organization/first-round-capital,First Round Capital,,USA,CA,SF Bay,San Francisco,angel,2005-10-01,2005,400000
/company/jingle-networks,Jingle Networks,mobile,USA,NY,New York,New York,/financial-organization/first-round-capital,First Round Capital,,USA,CA,SF Bay,San Francisco,series-c+,2008-01-01,2008,13000000
/company/knewton,Knewton,education,USA,NY,New York,New York,/financial-organization/first-round-capital,First Round Capital,,USA,CA,SF Bay,San Francisco,series-a,2008-05-21,2008,2500000
/company/odeo,Odeo,web,USA,NY,New York,New York,/financial-organization/first-round-capital,First Round Capital,,USA,CA,SF Bay,San Francisco,series-a,2005-08-10,2005,
/company/pinch-media,Pinch Media,software,USA,NY,New York,New York,/financial-organization/first-round-capital,First Round Capital,,USA,CA,SF Bay,San Francisco,angel,2008-05-01,2008,
/company/appnexus,AppNexus,advertising,USA,NY,New York,New York,/financial-organization/first-round-capital,First Round Capital,,USA,CA,SF Bay,San Francisco,series-b,2008-09-16,2008,8000000
/company/ce-interactive,CE Interactive,software,USA,NY,New York,New York,/financial-organization/first-round-capital,First Round Capital,,USA,CA,SF Bay,San Francisco,angel,2005-01-01,2005,
/company/ce-interactive,CE Interactive,software,USA,NY,New York,New York,/financial-organization/first-round-capital,First Round Capital,,USA,CA,SF Bay,San Francisco,series-a,2008-02-01,2008,500000
/company/socialbomb,Socialbomb,games_video,USA,NY,New York,New York,/financial-organization/first-round-capital,First Round Capital,,USA,CA,SF Bay,San Francisco,angel,2008-12-01,2008,240000
/company/jingle-networks,Jingle Networks,mobile,USA,NY,New York,New York,/financial-organization/first-round-capital,First Round Capital,,USA,CA,SF Bay,San Francisco,series-c+,2009-02-04,2009,7500000
/company/yieldex,Yieldex,advertising,USA,NY,New York,New York,/financial-organization/first-round-capital,First Round Capital,,USA,CA,SF Bay,San Francisco,series-b,2009-02-18,2009,8500000
/company/33across,33Across,advertising,USA,NY,New York,New York,/financial-organization/first-round-capital,First Round Capital,,USA,CA,SF Bay,San Francisco,angel,2009-03-13,2009,750000
/company/knewton,Knewton,education,USA,NY,New York,New York,/financial-organization/first-round-capital,First Round Capital,,USA,CA,SF Bay,San Francisco,series-b,2009-04-07,2009,6000000
/company/doubleverify,DoubleVerify,advertising,USA,NY,New York,New York,/financial-organization/first-round-capital,First Round Capital,,USA,CA,SF Bay,San Francisco,series-a,2009-05-18,2009,3500000
/company/appnexus,AppNexus,advertising,USA,NY,New York,New York,/financial-organization/first-round-capital,First Round Capital,,USA,CA,SF Bay,San Francisco,series-a,2007-12-27,2007,2500000
/company/demdex,Demdex,advertising,USA,NY,New York,New York,/financial-organization/first-round-capital,First Round Capital,,USA,CA,SF Bay,San Francisco,series-a,2008-08-01,2008,1500000
/company/hotpotato,Hot Potato,social,USA,NY,New York,Brooklyn,/financial-organization/first-round-capital,First Round Capital,,USA,CA,SF Bay,San Francisco,series-a,2009-11-25,2009,1420000
/company/altruik,Altruik,search,USA,NY,New York,New York,/financial-organization/first-round-capital,First Round Capital,,USA,CA,SF Bay,San Francisco,series-a,2009-11-01,2009,4700000
/company/appnexus,AppNexus,advertising,USA,NY,New York,New York,/financial-organization/first-round-capital,First Round Capital,,USA,CA,SF Bay,San Francisco,series-b,2009-11-10,2009,5000000
/company/bootstrap-software,Bootstrap Software,consulting,USA,NY,New York,New York,/financial-organization/first-round-capital,First Round Capital,,USA,CA,SF Bay,San Francisco,series-b,2009-11-02,2009,5500000
/company/smartling,Smartling,enterprise,USA,NY,New York,New York,/financial-organization/first-round-capital,First Round Capital,,USA,CA,SF Bay,San Francisco,series-a,2010-03-18,2010,4099998
/company/knewton,Knewton,education,USA,NY,New York,New York,/financial-organization/first-round-capital,First Round Capital,,USA,CA,SF Bay,San Francisco,series-c+,2010-04-19,2010,12500000
/company/appfirst,AppFirst,analytics,USA,NY,New York,New York,/financial-organization/first-round-capital,First Round Capital,,USA,CA,SF Bay,San Francisco,angel,2010-04-20,2010,1000000
/company/liveintent,LiveIntent,advertising,USA,NY,New York,New York,/financial-organization/first-round-capital,First Round Capital,,USA,CA,SF Bay,San Francisco,series-a,2009-12-31,2009,4600000
/company/demdex,Demdex,advertising,USA,NY,New York,New York,/financial-organization/first-round-capital,First Round Capital,,USA,CA,SF Bay,San Francisco,series-a,2010-05-10,2010,6000000
/company/stickybits,Stickybits,web,USA,NY,New York,New York,/financial-organization/first-round-capital,First Round Capital,,USA,CA,SF Bay,San Francisco,series-a,2010-05-19,2010,1600000
/company/skillslate,SkillSlate,web,USA,NY,New York,New York,/financial-organization/first-round-capital,First Round Capital,,USA,CA,SF Bay,San Francisco,angel,2010-10-20,2010,1100000
/company/groupme,GroupMe,messaging,USA,NY,New York,New York,/financial-organization/first-round-capital,First Round Capital,,USA,CA,SF Bay,San Francisco,angel,2010-08-25,2010,850000
/company/ak-networks,AdKeeper,advertising,USA,NY,New York,New York,/financial-organization/first-round-capital,First Round Capital,,USA,CA,SF Bay,San Francisco,series-a,2010-09-15,2010,8000000
/company/solve-media,Solve Media,advertising,USA,NY,New York,New York,/financial-organization/first-round-capital,First Round Capital,,USA,CA,SF Bay,San Francisco,series-a,2010-01-01,2010,
/company/singleplatform,SinglePlatform,web,USA,NY,New York,New York,/financial-organization/first-round-capital,First Round Capital,,USA,CA,SF Bay,San Francisco,angel,2010-09-29,2010,1200000
/company/appnexus,AppNexus,advertising,USA,NY,New York,New York,/financial-organization/first-round-capital,First Round Capital,,USA,CA,SF Bay,San Francisco,series-c+,2010-10-05,2010,50000000
/company/birchbox,Birchbox,ecommerce,USA,NY,New York,New York,/financial-organization/first-round-capital,First Round Capital,,USA,CA,SF Bay,San Francisco,angel,2010-10-27,2010,1400000
/company/axialmarket,Axial Market,finance,USA,NY,New York,New York,/financial-organization/first-round-capital,First Round Capital,,USA,CA,SF Bay,San Francisco,series-a,2010-11-05,2010,2000000
/company/fab-com,Fab.com,ecommerce,USA,NY,New York,New York,/financial-organization/first-round-capital,First Round Capital,,USA,CA,SF Bay,San Francisco,series-a,2010-12-13,2010,1750000
/company/ak-networks,AdKeeper,advertising,USA,NY,New York,New York,/financial-organization/first-round-capital,First Round Capital,,USA,CA,SF Bay,San Francisco,series-b,2011-01-03,2011,35000000
/company/groupme,GroupMe,messaging,USA,NY,New York,New York,/financial-organization/first-round-capital,First Round Capital,,USA,CA,SF Bay,San Francisco,series-b,2011-01-04,2011,10600000
/company/33across,33Across,advertising,USA,NY,New York,New York,/financial-organization/first-round-capital,First Round Capital,,USA,CA,SF Bay,San Francisco,series-b,2011-01-05,2011,9000000
/company/salescrunch,Crunched,analytics,USA,NY,New York,New York,/financial-organization/first-round-capital,First Round Capital,,USA,CA,SF Bay,San Francisco,angel,2011-01-12,2011,1400000
/company/fanbridge,FanBridge,games_video,USA,NY,New York,New York,/financial-organization/first-round-capital,First Round Capital,,USA,CA,SF Bay,San Francisco,series-a,2010-11-01,2010,2000000
/company/truveris,Truveris,software,USA,NY,New York,New York,/financial-organization/first-round-capital,First Round Capital,,USA,CA,SF Bay,San Francisco,series-a,2011-02-01,2011,3800000
/company/bamboom-labs,Bamboom Labs,games_video,USA,NY,New York,Long Island City,/financial-organization/first-round-capital,First Round Capital,,USA,CA,SF Bay,San Francisco,series-a,2011-04-15,2011,4500000
/company/adapt-ly,Adaptly,advertising,USA,NY,New York,New York,/financial-organization/first-round-capital,First Round Capital,,USA,CA,SF Bay,San Francisco,series-a,2011-04-18,2011,2000000
/company/altruik,Altruik,search,USA,NY,New York,New York,/financial-organization/first-round-capital,First Round Capital,,USA,CA,SF Bay,San Francisco,series-b,2011-06-02,2011,3000000
/company/medico-com,Medico.com,medical,USA,NY,New York,NY,/financial-organization/first-round-capital,First Round Capital,,USA,CA,SF Bay,San Francisco,angel,2011-06-08,2011,
/company/turntable-fm,turntable.fm,music,USA,NY,New York,New York,/financial-organization/first-round-capital,First Round Capital,,USA,CA,SF Bay,San Francisco,series-a,2011-09-13,2011,7000000
/company/fab-com,Fab.com,ecommerce,USA,NY,New York,New York,/financial-organization/first-round-capital,First Round Capital,,USA,CA,SF Bay,San Francisco,angel,2011-07-11,2011,1000000
/company/warby-parker,Warby Parker,ecommerce,USA,NY,New York,New York,/financial-organization/first-round-capital,First Round Capital,,USA,CA,SF Bay,San Francisco,series-a,2011-07-06,2011,1500000
/company/fab-com,Fab.com,ecommerce,USA,NY,New York,New York,/financial-organization/first-round-capital,First Round Capital,,USA,CA,SF Bay,San Francisco,series-a,2011-08-11,2011,7700000
/company/smartling,Smartling,enterprise,USA,NY,New York,New York,/financial-organization/first-round-capital,First Round Capital,,USA,CA,SF Bay,San Francisco,series-b,2011-07-27,2011,10000000
/company/singleplatform,SinglePlatform,web,USA,NY,New York,New York,/financial-organization/first-round-capital,First Round Capital,,USA,CA,SF Bay,San Francisco,series-a,2011-08-01,2011,3250000
/company/moat,Moat,search,USA,NY,New York,New York,/financial-organization/first-round-capital,First Round Capital,,USA,CA,SF Bay,San Francisco,series-a,2011-08-23,2011,1500000
/company/doubleverify,DoubleVerify,advertising,USA,NY,New York,New York,/financial-organization/first-round-capital,First Round Capital,,USA,CA,SF Bay,San Francisco,venture,2011-08-30,2011,33000000
/company/appfirst,AppFirst,analytics,USA,NY,New York,New York,/financial-organization/first-round-capital,First Round Capital,,USA,CA,SF Bay,San Francisco,series-a,2011-09-06,2011,4000000
/company/liveintent,LiveIntent,advertising,USA,NY,New York,New York,/financial-organization/first-round-capital,First Round Capital,,USA,CA,SF Bay,San Francisco,series-b,2011-09-15,2011,8000000
/company/warby-parker,Warby Parker,ecommerce,USA,NY,New York,New York,/financial-organization/first-round-capital,First Round Capital,,USA,CA,SF Bay,San Francisco,series-a,2011-09-22,2011,12000000
/company/docracy,Docracy,web,USA,NY,New York,New York,/financial-organization/first-round-capital,First Round Capital,,USA,CA,SF Bay,San Francisco,angel,2011-11-03,2011,650000
/company/refinery29,Refinery29,fashion,USA,NY,New York,New York,/financial-organization/first-round-capital,First Round Capital,,USA,CA,SF Bay,San Francisco,series-a,2011-07-15,2011,
/company/birchbox,Birchbox,ecommerce,USA,NY,New York,New York,/financial-organization/first-round-capital,First Round Capital,,USA,CA,SF Bay,San Francisco,series-a,2011-08-17,2011,10500000
/company/fab-com,Fab.com,ecommerce,USA,NY,New York,New York,/financial-organization/first-round-capital,First Round Capital,,USA,CA,SF Bay,San Francisco,series-b,2011-12-07,2011,40000000
/company/percolate,Percolate,enterprise,USA,NY,New York,New York,/financial-organization/first-round-capital,First Round Capital,,USA,CA,SF Bay,San Francisco,series-a,2011-12-15,2011,1500000
/company/percolate,Percolate,enterprise,USA,NY,New York,New York,/financial-organization/first-round-capital,First Round Capital,,USA,CA,SF Bay,San Francisco,series-a,2011-12-15,2011,1500000
/company/chloe-isabel,Chloe & Isabel,ecommerce,USA,NY,New York,New York,/financial-organization/first-round-capital,First Round Capital,,USA,CA,SF Bay,San Francisco,series-a,2011-11-18,2011,8500000
/company/chloe-isabel,Chloe & Isabel,ecommerce,USA,NY,New York,New York,/financial-organization/first-round-capital,First Round Capital,,USA,CA,SF Bay,San Francisco,series-a,2011-01-01,2011,3250000
/company/aereo,Aereo,web,USA,NY,New York,Long Island City,/financial-organization/first-round-capital,First Round Capital,,USA,CA,SF Bay,San Francisco,series-a,2012-02-14,2012,20500000
/company/truveris,Truveris,software,USA,NY,New York,New York,/financial-organization/first-round-capital,First Round Capital,,USA,CA,SF Bay,San Francisco,series-b,2012-02-23,2012,10000000
/company/poppin,Poppin,ecommerce,USA,NY,New York,New York,/financial-organization/first-round-capital,First Round Capital,,USA,CA,SF Bay,San Francisco,series-a,2012-02-27,2012,6000000
/company/rewind-me,Rewind Me,mobile,USA,NY,New York,New York,/financial-organization/first-round-capital,First Round Capital,,USA,CA,SF Bay,San Francisco,angel,2012-06-14,2012,800000
/company/axialmarket,Axial Market,finance,USA,NY,New York,New York,/financial-organization/first-round-capital,First Round Capital,,USA,CA,SF Bay,San Francisco,series-a,2012-05-17,2012,6500000
/company/keep-holdings,Keep Holdings,fashion,USA,NY,New York,New York,/financial-organization/first-round-capital,First Round Capital,,USA,CA,SF Bay,San Francisco,series-a,2010-09-01,2010,8000000
/company/keep-holdings,Keep Holdings,fashion,USA,NY,New York,New York,/financial-organization/first-round-capital,First Round Capital,,USA,CA,SF Bay,San Francisco,series-b,2011-01-01,2011,35000000
/company/casahop,CasaHop,hospitality,USA,NY,New York,New York City,/financial-organization/first-round-capital,First Round Capital,,USA,CA,SF Bay,San Francisco,angel,2012-06-26,2012,1200000
/company/jirafe,Jirafe,advertising,USA,NY,New York,New York,/financial-organization/first-round-capital,First Round Capital,,USA,CA,SF Bay,San Francisco,series-a,2012-06-26,2012,7000000
/company/waywire,#waywire,news,USA,NY,New York,New York,/financial-organization/first-round-capital,First Round Capital,,USA,CA,SF Bay,San Francisco,series-a,2012-06-30,2012,1750000
/company/nodejitsu,Nodejitsu,network_hosting,USA,NY,New York,New York,/financial-organization/first-round-capital,First Round Capital,,USA,CA,SF Bay,San Francisco,angel,2011-04-01,2011,750000
/company/33across,33Across,advertising,USA,NY,New York,New York,/financial-organization/first-round-capital,First Round Capital,,USA,CA,SF Bay,San Francisco,series-c+,2012-07-19,2012,13100000
/company/sherpaa,Sherpaa,health,USA,NY,New York,Brooklyn,/financial-organization/first-round-capital,First Round Capital,,USA,CA,SF Bay,San Francisco,series-a,2012-08-20,2012,1800000
/company/rebelmouse,RebelMouse,social,USA,NY,New York,New York,/financial-organization/first-round-capital,First Round Capital,,USA,CA,SF Bay,San Francisco,series-a,2012-10-26,2012,2500000
/company/percolate,Percolate,enterprise,USA,NY,New York,New York,/financial-organization/first-round-capital,First Round Capital,,USA,CA,SF Bay,San Francisco,series-a,2012-11-14,2012,9000000
/company/appfirst,AppFirst,analytics,USA,NY,New York,New York,/financial-organization/first-round-capital,First Round Capital,,USA,CA,SF Bay,San Francisco,series-a,2010-07-01,2010,1500000
/company/refinery29,Refinery29,fashion,USA,NY,New York,New York,/financial-organization/first-round-capital,First Round Capital,,USA,CA,SF Bay,San Francisco,series-b,2013-01-12,2013,3500000
/company/flatiron-health,Flatiron Health,health,USA,NY,New York,New York,/financial-organization/first-round-capital,First Round Capital,,USA,CA,SF Bay,San Francisco,series-a,2013-01-17,2013,8000000
/company/nomi,Nomi,software,USA,NY,New York,New York,/financial-organization/first-round-capital,First Round Capital,,USA,CA,SF Bay,San Francisco,series-a,2013-02-11,2013,3000000
/company/blue-apron,Blue Apron,hospitality,USA,NY,New York,Brooklyn,/financial-organization/first-round-capital,First Round Capital,,USA,CA,SF Bay,San Francisco,series-a,2013-02-19,2013,3000000
/company/grand-st,Grand St.,hardware,USA,NY,New York,New York,/financial-organization/first-round-capital,First Round Capital,,USA,CA,SF Bay,San Francisco,angel,2013-04-03,2013,1300000
/company/poppin,Poppin,ecommerce,USA,NY,New York,New York,/financial-organization/first-round-capital,First Round Capital,,USA,CA,SF Bay,San Francisco,series-b,2013-05-02,2013,11100000
/company/nodejitsu,Nodejitsu,network_hosting,USA,NY,New York,New York,/financial-organization/first-round-capital,First Round Capital,,USA,CA,SF Bay,San Francisco,series-a,2012-04-01,2012,1900000
/company/pagevamp,Pagevamp,software,USA,NY,New York,New York,/financial-organization/first-round-capital,First Round Capital,,USA,CA,SF Bay,San Francisco,angel,2013-06-19,2013,20000
/company/solve-media,Solve Media,advertising,USA,NY,New York,New York,/financial-organization/first-round-capital,First Round Capital,,USA,CA,SF Bay,San Francisco,series-b,2013-06-13,2013,6000000
/company/blue-apron,Blue Apron,hospitality,USA,NY,New York,Brooklyn,/financial-organization/first-round-capital,First Round Capital,,USA,CA,SF Bay,San Francisco,series-b,2013-08-15,2013,5000000
/company/clickable,Clickable,advertising,USA,NY,New York,New York,/financial-organization/firstmark-capital,FirstMark Capital,,USA,NY,New York,New York,series-a,2007-07-01,2007,3000000
/company/clickable,Clickable,advertising,USA,NY,New York,New York,/financial-organization/firstmark-capital,FirstMark Capital,,USA,NY,New York,New York,series-a,2007-11-01,2007,3000000
/company/livegamer,Live Gamer,games_video,USA,NY,New York,New York,/financial-organization/firstmark-capital,FirstMark Capital,,USA,NY,New York,New York,series-a,2007-12-01,2007,24000000
/company/weplay,Weplay,web,USA,NY,New York,New York,/financial-organization/firstmark-capital,FirstMark Capital,,USA,NY,New York,New York,series-a,2007-07-01,2007,3500000
/company/clickable,Clickable,advertising,USA,NY,New York,New York,/financial-organization/firstmark-capital,FirstMark Capital,,USA,NY,New York,New York,series-b,2008-07-30,2008,14500000
/company/weplay,Weplay,web,USA,NY,New York,New York,/financial-organization/firstmark-capital,FirstMark Capital,,USA,NY,New York,New York,series-b,2008-08-05,2008,8600000
/company/secondmarket,SecondMarket,finance,USA,NY,New York,New York,/financial-organization/firstmark-capital,FirstMark Capital,,USA,NY,New York,New York,angel,2006-09-19,2006,350000
/company/conductor,Conductor,search,USA,NY,New York,New York,/financial-organization/firstmark-capital,FirstMark Capital,,USA,NY,New York,New York,series-b,2009-04-29,2009,10000000
/company/conductor,Conductor,search,USA,NY,New York,New York,/financial-organization/firstmark-capital,FirstMark Capital,,USA,NY,New York,New York,series-a,2006-12-26,2006,2600000
/company/turiya-media,Turiya Media,games_video,USA,NY,New York,New York,/financial-organization/firstmark-capital,FirstMark Capital,,USA,NY,New York,New York,venture,2009-12-16,2009,1000000
/company/knewton,Knewton,education,USA,NY,New York,New York,/financial-organization/firstmark-capital,FirstMark Capital,,USA,NY,New York,New York,series-c+,2010-04-19,2010,12500000
/company/appfirst,AppFirst,analytics,USA,NY,New York,New York,/financial-organization/firstmark-capital,FirstMark Capital,,USA,NY,New York,New York,angel,2010-04-20,2010,1000000
/company/my-city-way,MyCityWay,mobile,USA,NY,New York,New York,/financial-organization/firstmark-capital,FirstMark Capital,,USA,NY,New York,New York,angel,2010-05-25,2010,1000000
/company/market-factory,Market Factory,finance,USA,NY,New York,New York,/financial-organization/firstmark-capital,FirstMark Capital,,USA,NY,New York,New York,venture,2010-05-05,2010,1000005
/company/youare-tv,YouAre.TV,games_video,USA,NY,New York,New York,/financial-organization/firstmark-capital,FirstMark Capital,,USA,NY,New York,New York,angel,2009-08-01,2009,
/company/youare-tv,YouAre.TV,games_video,USA,NY,New York,New York,/financial-organization/firstmark-capital,FirstMark Capital,,USA,NY,New York,New York,series-a,2010-08-25,2010,1150000
/company/lot18,Lot18,hospitality,USA,NY,New York,New York,/financial-organization/firstmark-capital,FirstMark Capital,,USA,NY,New York,New York,series-a,2010-11-10,2010,3000000
/company/my-city-way,MyCityWay,mobile,USA,NY,New York,New York,/financial-organization/firstmark-capital,FirstMark Capital,,USA,NY,New York,New York,series-a,2011-02-25,2011,5000000
/company/tapad,Tapad,advertising,USA,NY,New York,New York,/financial-organization/firstmark-capital,FirstMark Capital,,USA,NY,New York,New York,series-a,2011-03-03,2011,1800000
/company/bamboom-labs,Bamboom Labs,games_video,USA,NY,New York,Long Island City,/financial-organization/firstmark-capital,FirstMark Capital,,USA,NY,New York,New York,series-a,2011-04-15,2011,4500000
/company/lot18,Lot18,hospitality,USA,NY,New York,New York,/financial-organization/firstmark-capital,FirstMark Capital,,USA,NY,New York,New York,series-b,2011-05-02,2011,10000000
/company/medico-com,Medico.com,medical,USA,NY,New York,NY,/financial-organization/firstmark-capital,FirstMark Capital,,USA,NY,New York,New York,angel,2011-06-08,2011,
/company/ahalife,AHAlife.com,ecommerce,USA,NY,New York,New York,/financial-organization/firstmark-capital,FirstMark Capital,,USA,NY,New York,New York,series-a,2011-07-27,2011,6000000
/company/appfirst,AppFirst,analytics,USA,NY,New York,New York,/financial-organization/firstmark-capital,FirstMark Capital,,USA,NY,New York,New York,series-a,2011-09-06,2011,4000000
/company/dashlane,Dashlane,web,USA,NY,New York,New York,/financial-organization/firstmark-capital,FirstMark Capital,,USA,NY,New York,New York,series-a,2011-09-21,2011,5000000
/company/knewton,Knewton,education,USA,NY,New York,New York,/financial-organization/firstmark-capital,FirstMark Capital,,USA,NY,New York,New York,series-c+,2011-10-13,2011,33000000
/company/clickable,Clickable,advertising,USA,NY,New York,New York,/financial-organization/firstmark-capital,FirstMark Capital,,USA,NY,New York,New York,series-c+,2011-10-17,2011,12000000
/company/lot18,Lot18,hospitality,USA,NY,New York,New York,/financial-organization/firstmark-capital,FirstMark Capital,,USA,NY,New York,New York,series-c+,2011-11-04,2011,30000000
/company/aereo,Aereo,web,USA,NY,New York,Long Island City,/financial-organization/firstmark-capital,FirstMark Capital,,USA,NY,New York,New York,series-a,2012-02-14,2012,20500000
/company/invision-2,InVision.,public_relations,USA,NY,New York,New York,/financial-organization/firstmark-capital,FirstMark Capital,,USA,NY,New York,New York,series-a,2012-02-22,2012,1500000
/company/schoology,Schoology,education,USA,NY,New York,New York,/financial-organization/firstmark-capital,FirstMark Capital,,USA,NY,New York,New York,series-b,2012-04-16,2012,6000000
/company/jirafe,Jirafe,advertising,USA,NY,New York,New York,/financial-organization/firstmark-capital,FirstMark Capital,,USA,NY,New York,New York,angel,2010-12-20,2010,
